fov_id,original_fov_location,2D_fov_tiff_path
1114,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 15,2D_fov_tiff_path/baf23a3e_5500000013_63X_20190807_S2_P15_C5_annotations_corrected.tiff
1115,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 16,2D_fov_tiff_path/9797a59f_5500000013_63X_20190807_S2_P16_C5_annotations_corrected.tiff
1116,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 17,2D_fov_tiff_path/57589cfb_5500000013_63X_20190807_S2_P17_C5_annotations_corrected.tiff
1117,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 18,2D_fov_tiff_path/5e7cad65_5500000013_63X_20190807_S2_P18_C5_annotations_corrected.tiff
1118,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 19,2D_fov_tiff_path/3b2cbd87_5500000013_63X_20190807_S2_P19_C5_annotations_corrected.tiff
1119,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 2,2D_fov_tiff_path/29a60b72_5500000013_63X_20190807_S2_P2_C5_annotations_corrected.tiff
1120,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 20,2D_fov_tiff_path/d35404e0_5500000013_63X_20190807_S2_P20_C5_annotations_corrected.tiff
1121,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 21,2D_fov_tiff_path/7d01a8d6_5500000013_63X_20190807_S2_P21_C5_annotations_corrected.tiff
1122,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 22,2D_fov_tiff_path/8d5c67f3_5500000013_63X_20190807_S2_P22_C5_annotations_corrected.tiff
1123,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 23,2D_fov_tiff_path/d26ec308_5500000013_63X_20190807_S2_P23_C5_annotations_corrected.tiff
1124,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 24,2D_fov_tiff_path/64718977_5500000013_63X_20190807_S2_P24_C5_annotations_corrected.tiff
1125,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 25,2D_fov_tiff_path/84cece16_5500000013_63X_20190807_S2_P25_C5_annotations_corrected.tiff
1126,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 26,2D_fov_tiff_path/3650fd88_5500000013_63X_20190807_S2_P26_C5_annotations_corrected.tiff
1127,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 27,2D_fov_tiff_path/84cf6d6a_5500000013_63X_20190807_S2_P27_C5_annotations_corrected.tiff
1128,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 28,2D_fov_tiff_path/4bf51778_5500000013_63X_20190807_S2_P28_C5_annotations_corrected.tiff
1129,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 29,2D_fov_tiff_path/be108fb8_5500000013_63X_20190807_S2_P29_C5_annotations_corrected.tiff
1130,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 3,2D_fov_tiff_path/056aa4fe_5500000013_63X_20190807_S2_P3_C5_annotations_corrected.tiff
1131,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 30,2D_fov_tiff_path/7f9451f5_5500000013_63X_20190807_S2_P30_C5_annotations_corrected.tiff
1132,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 4,2D_fov_tiff_path/1b97a0e6_5500000013_63X_20190807_S2_P4_C5_annotations_corrected.tiff
1133,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 5,2D_fov_tiff_path/e58d7ec8_5500000013_63X_20190807_S2_P5_C5_annotations_corrected.tiff
1134,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 6,2D_fov_tiff_path/01866d69_5500000013_63X_20190807_S2_P6_C5_annotations_corrected.tiff
1135,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 7,2D_fov_tiff_path/9416e675_5500000013_63X_20190807_S2_P7_C5_annotations_corrected.tiff
1136,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 8,2D_fov_tiff_path/c16f4bcc_5500000013_63X_20190807_S2_P8_C5_annotations_corrected.tiff
1137,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 9,2D_fov_tiff_path/33cd7501_5500000013_63X_20190807_S2_P9_C5_annotations_corrected.tiff
1138,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 1,2D_fov_tiff_path/cdb61392_5500000014_63X_20190816_S1_P1_B2_annotations_corrected.tiff
1139,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 10,2D_fov_tiff_path/f7732fe0_5500000014_63X_20190816_S1_P10_B2_annotations_corrected.tiff
1140,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 11,2D_fov_tiff_path/b0344f39_5500000014_63X_20190816_S1_P11_B2_annotations_corrected.tiff
1141,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 12,2D_fov_tiff_path/ea25971a_5500000014_63X_20190816_S1_P12_B2_annotations_corrected.tiff
1142,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 13,2D_fov_tiff_path/5ca82b25_5500000014_63X_20190816_S1_P13_B2_annotations_corrected.tiff
1143,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 14,2D_fov_tiff_path/ea5cb354_5500000014_63X_20190816_S1_P14_B2_annotations_corrected.tiff
1144,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 15,2D_fov_tiff_path/2d7742a1_5500000014_63X_20190816_S1_P15_B2_annotations_corrected.tiff
1145,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 16,2D_fov_tiff_path/5ddd9ebd_5500000014_63X_20190816_S1_P16_B2_annotations_corrected.tiff
1146,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 17,2D_fov_tiff_path/c395b4de_5500000014_63X_20190816_S1_P17_B2_annotations_corrected.tiff
1147,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 18,2D_fov_tiff_path/ec5f7ef2_5500000014_63X_20190816_S1_P18_B2_annotations_corrected.tiff
1148,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 19,2D_fov_tiff_path/a1d4593b_5500000014_63X_20190816_S1_P19_B2_annotations_corrected.tiff
1149,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 2,2D_fov_tiff_path/80954f86_5500000014_63X_20190816_S1_P2_B2_annotations_corrected.tiff
1150,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 20,2D_fov_tiff_path/a5a08baa_5500000014_63X_20190816_S1_P20_B2_annotations_corrected.tiff
1151,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 21,2D_fov_tiff_path/7049556e_5500000014_63X_20190816_S1_P21_B2_annotations_corrected.tiff
1152,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 22,2D_fov_tiff_path/37db4d30_5500000014_63X_20190816_S1_P22_B2_annotations_corrected.tiff
1153,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 23,2D_fov_tiff_path/260f3a5c_5500000014_63X_20190816_S1_P23_B2_annotations_corrected.tiff
1154,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 24,2D_fov_tiff_path/cdeafc05_5500000014_63X_20190816_S1_P24_B2_annotations_corrected.tiff
1155,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 25,2D_fov_tiff_path/e0e23214_5500000014_63X_20190816_S1_P25_B2_annotations_corrected.tiff
1156,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 26,2D_fov_tiff_path/f512a4ce_5500000014_63X_20190816_S1_P26_B2_annotations_corrected.tiff
1157,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 27,2D_fov_tiff_path/3959d962_5500000014_63X_20190816_S1_P27_B2_annotations_corrected.tiff
1158,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 28,2D_fov_tiff_path/b9edeafb_5500000014_63X_20190816_S1_P28_B2_annotations_corrected.tiff
1159,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 29,2D_fov_tiff_path/26a6250d_5500000014_63X_20190816_S1_P29_B2_annotations_corrected.tiff
1160,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 3,2D_fov_tiff_path/92dbf0f6_5500000014_63X_20190816_S1_P3_B2_annotations_corrected.tiff
1161,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 30,2D_fov_tiff_path/9f7b124b_5500000014_63X_20190816_S1_P30_B2_annotations_corrected.tiff
1162,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 4,2D_fov_tiff_path/338f0163_5500000014_63X_20190816_S1_P4_B2_annotations_corrected.tiff
1163,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 5,2D_fov_tiff_path/f3f32508_5500000014_63X_20190816_S1_P5_B2_annotations_corrected.tiff
1164,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 6,2D_fov_tiff_path/bf2b8972_5500000014_63X_20190816_S1_P6_B2_annotations_corrected.tiff
1165,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 7,2D_fov_tiff_path/da88d949_5500000014_63X_20190816_S1_P7_B2_annotations_corrected.tiff
1166,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 8,2D_fov_tiff_path/46395b62_5500000014_63X_20190816_S1_P8_B2_annotations_corrected.tiff
1167,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 9,2D_fov_tiff_path/09ef9dc5_5500000014_63X_20190816_S1_P9_B2_annotations_corrected.tiff
1168,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 1,2D_fov_tiff_path/8281bd07_5500000014_63X_20190816_S1_P1_B3_annotations_corrected.tiff
1169,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 10,2D_fov_tiff_path/7c2b444b_5500000014_63X_20190816_S1_P10_B3_annotations_corrected.tiff
1170,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 11,2D_fov_tiff_path/c1edf6c6_5500000014_63X_20190816_S1_P11_B3_annotations_corrected.tiff
1171,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 12,2D_fov_tiff_path/5bf3e826_5500000014_63X_20190816_S1_P12_B3_annotations_corrected.tiff
1172,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 13,2D_fov_tiff_path/ea2ad349_5500000014_63X_20190816_S1_P13_B3_annotations_corrected.tiff
1173,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 14,2D_fov_tiff_path/9dc95644_5500000014_63X_20190816_S1_P14_B3_annotations_corrected.tiff
1174,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 15,2D_fov_tiff_path/5f7dab74_5500000014_63X_20190816_S1_P15_B3_annotations_corrected.tiff
1175,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 16,2D_fov_tiff_path/0477c680_5500000014_63X_20190816_S1_P16_B3_annotations_corrected.tiff
1176,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 17,2D_fov_tiff_path/7ba9fe22_5500000014_63X_20190816_S1_P17_B3_annotations_corrected.tiff
1177,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 18,2D_fov_tiff_path/12059438_5500000014_63X_20190816_S1_P18_B3_annotations_corrected.tiff
1178,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 19,2D_fov_tiff_path/f954479c_5500000014_63X_20190816_S1_P19_B3_annotations_corrected.tiff
1179,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 2,2D_fov_tiff_path/bcf7fa2b_5500000014_63X_20190816_S1_P2_B3_annotations_corrected.tiff
1180,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 20,2D_fov_tiff_path/76abaf7d_5500000014_63X_20190816_S1_P20_B3_annotations_corrected.tiff
1181,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 21,2D_fov_tiff_path/9e821f25_5500000014_63X_20190816_S1_P21_B3_annotations_corrected.tiff
1182,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 22,2D_fov_tiff_path/ac71dc05_5500000014_63X_20190816_S1_P22_B3_annotations_corrected.tiff
1183,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 23,2D_fov_tiff_path/a6e94ecf_5500000014_63X_20190816_S1_P23_B3_annotations_corrected.tiff
1184,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 24,2D_fov_tiff_path/a4b8648c_5500000014_63X_20190816_S1_P24_B3_annotations_corrected.tiff
1185,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 25,2D_fov_tiff_path/1cfd632f_5500000014_63X_20190816_S1_P25_B3_annotations_corrected.tiff
1186,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 26,2D_fov_tiff_path/50c0d845_5500000014_63X_20190816_S1_P26_B3_annotations_corrected.tiff
1187,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 27,2D_fov_tiff_path/f291b1be_5500000014_63X_20190816_S1_P27_B3_annotations_corrected.tiff
1188,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 28,2D_fov_tiff_path/33bb3d0f_5500000014_63X_20190816_S1_P28_B3_annotations_corrected.tiff
1189,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 29,2D_fov_tiff_path/af14d80e_5500000014_63X_20190816_S1_P29_B3_annotations_corrected.tiff
1190,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 3,2D_fov_tiff_path/264d99f0_5500000014_63X_20190816_S1_P3_B3_annotations_corrected.tiff
1191,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 30,2D_fov_tiff_path/622d3fb1_5500000014_63X_20190816_S1_P30_B3_annotations_corrected.tiff
1192,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 4,2D_fov_tiff_path/2ae541e0_5500000014_63X_20190816_S1_P4_B3_annotations_corrected.tiff
1193,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 5,2D_fov_tiff_path/75822464_5500000014_63X_20190816_S1_P5_B3_annotations_corrected.tiff
1194,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 6,2D_fov_tiff_path/cef5026d_5500000014_63X_20190816_S1_P6_B3_annotations_corrected.tiff
1195,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 7,2D_fov_tiff_path/9a42c2fa_5500000014_63X_20190816_S1_P7_B3_annotations_corrected.tiff
1196,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 8,2D_fov_tiff_path/3cecac78_5500000014_63X_20190816_S1_P8_B3_annotations_corrected.tiff
1197,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 9,2D_fov_tiff_path/9887d54f_5500000014_63X_20190816_S1_P9_B3_annotations_corrected.tiff
1198,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 1,2D_fov_tiff_path/aa446f5b_5500000014_63X_20190816_S1_P1_B4_annotations_corrected.tiff
1199,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 10,2D_fov_tiff_path/7b3a79c8_5500000014_63X_20190816_S1_P10_B4_annotations_corrected.tiff
1200,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 11,2D_fov_tiff_path/56ebb8eb_5500000014_63X_20190816_S1_P11_B4_annotations_corrected.tiff
1201,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 12,2D_fov_tiff_path/575b9ad0_5500000014_63X_20190816_S1_P12_B4_annotations_corrected.tiff
1202,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 13,2D_fov_tiff_path/c204b1dc_5500000014_63X_20190816_S1_P13_B4_annotations_corrected.tiff
1203,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 14,2D_fov_tiff_path/32c432b4_5500000014_63X_20190816_S1_P14_B4_annotations_corrected.tiff
1204,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 15,2D_fov_tiff_path/9c20c66d_5500000014_63X_20190816_S1_P15_B4_annotations_corrected.tiff
1205,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 16,2D_fov_tiff_path/8fef4ca1_5500000014_63X_20190816_S1_P16_B4_annotations_corrected.tiff
1206,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 17,2D_fov_tiff_path/61834afd_5500000014_63X_20190816_S1_P17_B4_annotations_corrected.tiff
1207,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 18,2D_fov_tiff_path/17ac4f6f_5500000014_63X_20190816_S1_P18_B4_annotations_corrected.tiff
1208,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 19,2D_fov_tiff_path/5605f259_5500000014_63X_20190816_S1_P19_B4_annotations_corrected.tiff
1209,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 2,2D_fov_tiff_path/1ab61b0e_5500000014_63X_20190816_S1_P2_B4_annotations_corrected.tiff
1210,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 20,2D_fov_tiff_path/e66a961f_5500000014_63X_20190816_S1_P20_B4_annotations_corrected.tiff
1211,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 21,2D_fov_tiff_path/74e0f790_5500000014_63X_20190816_S1_P21_B4_annotations_corrected.tiff
1212,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 22,2D_fov_tiff_path/44937962_5500000014_63X_20190816_S1_P22_B4_annotations_corrected.tiff
1213,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 23,2D_fov_tiff_path/3dc13480_5500000014_63X_20190816_S1_P23_B4_annotations_corrected.tiff
1214,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 24,2D_fov_tiff_path/86fc464a_5500000014_63X_20190816_S1_P24_B4_annotations_corrected.tiff
1215,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 25,2D_fov_tiff_path/3db25077_5500000014_63X_20190816_S1_P25_B4_annotations_corrected.tiff
1216,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 26,2D_fov_tiff_path/9343a58f_5500000014_63X_20190816_S1_P26_B4_annotations_corrected.tiff
1217,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 27,2D_fov_tiff_path/e9264983_5500000014_63X_20190816_S1_P27_B4_annotations_corrected.tiff
1218,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 28,2D_fov_tiff_path/749f2cfb_5500000014_63X_20190816_S1_P28_B4_annotations_corrected.tiff
1219,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 29,2D_fov_tiff_path/546a0769_5500000014_63X_20190816_S1_P29_B4_annotations_corrected.tiff
1220,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 3,2D_fov_tiff_path/04b17827_5500000014_63X_20190816_S1_P3_B4_annotations_corrected.tiff
